user_id,timestamp,content_id,answered_correctly,prior_question_elapsed_time,prior_question_elapsed_time,std_accu,time_total,action_total
2041025,10993132209,8024,1,72000.0,72000.0,0.6850103615012664,300000.0,4343
1822782,42686530,6119,0,52000.0,52000.0,0.5942028985507246,89000.0,276
19811211,82173,9315,1,8000.0,8000.0,0.75,34000.0,12
2265761,1484816941,4406,0,18000.0,18000.0,0.6134259259259259,103000.0,864
6491507,364751180,176,1,28000.0,28000.0,0.7253543307086614,116600.0,3175
15191905,2076346482,6940,1,80800.0,80800.0,0.6890756302521008,184500.0,1190
19381937,447855798,10426,1,18000.0,18000.0,0.5919938414164743,72600.0,1299
6146089,1241152033,6818,0,1000.0,1000.0,0.32414126753749395,82250.0,2067
9498821,3167365992,3853,0,28000.0,28000.0,0.6181474480151229,107000.0,1058
14387176,5960706837,98,0,22000.0,22000.0,0.68416447944007,134000.0,1143
18971157,2003519591,6926,1,49000.0,49000.0,0.7661996497373029,300000.0,3426
4990101,3183503490,12259,0,21000.0,21000.0,0.721875,261000.0,1600
3852135,173362597,8811,1,12000.0,12000.0,0.5833333333333334,76000.0,120
3233182,2607942100,2362,1,25333.0,25333.0,0.6758589511754068,300000.0,4424
19489973,11643959332,43,1,21000.0,21000.0,0.6633338796918538,300000.0,6101
2626975,682426608,5582,0,45000.0,45000.0,0.5783132530120482,300000.0,83
7854588,412347305,72,1,38000.0,38000.0,0.7956989247311828,75750.0,186
6201249,5633343645,4180,1,26000.0,26000.0,0.6496815286624203,254000.0,471
11801423,417655333,4980,1,22000.0,22000.0,0.7026476578411406,300000.0,491
14670656,139307,152,1,9000.0,9000.0,0.7666666666666667,25000.0,30
975595,1037124913,2190,1,26666.0,26666.0,0.6105971404541631,116400.0,1189
10223055,16235898754,3901,1,39000.0,39000.0,0.591793041926851,300000.0,5605
17771134,2822633735,4683,1,24000.0,24000.0,0.6908177905308465,279000.0,2788
13322901,29092010171,5342,1,23000.0,23000.0,0.6528925619834711,85000.0,363
7171715,3432475,10555,0,2000.0,2000.0,0.26146151708808,285000.0,10797
2265761,1038154014,189,0,8000.0,8000.0,0.6134259259259259,103000.0,864
10056955,7723175,1110,1,22000.0,22000.0,0.8363636363636363,87000.0,165
19836663,1642217805,385,1,11000.0,11000.0,0.7539242843951985,300000.0,2166
19723592,4837597761,379,0,14000.0,14000.0,0.6409036860879905,67000.0,841
11535829,3101287100,8948,0,22000.0,22000.0,0.5277777777777778,54250.0,180
8419707,3153485697,1131,1,13000.0,13000.0,0.7331670822942643,141000.0,802
16395421,305447,2947,0,23000.0,23000.0,0.4,61000.0,30
9498821,255799603,438,1,10000.0,10000.0,0.6181474480151229,107000.0,1058
20693956,1392632426,8962,1,15000.0,15000.0,0.7844355133357691,300000.0,2737
17362271,176483,3363,0,14666.0,14666.0,0.475,64250.0,40
12338457,332748434,140,1,22000.0,22000.0,0.6837755545889517,130000.0,2299
15622198,2321382374,2880,1,30500.0,30500.0,0.7020311933260791,300000.0,5514
9521869,6560631405,5188,1,33000.0,33000.0,0.696360153256705,245000.0,2088
8552051,2938149988,4966,0,23000.0,23000.0,0.6247216035634744,300000.0,2694
975595,354857526,5670,1,7000.0,7000.0,0.6105971404541631,116400.0,1189
2433088,3200005412,11256,0,5000.0,5000.0,0.5949562532166752,105000.0,3886
9172123,40248135016,1594,1,3333.0,3333.0,0.7844488188976378,170333.0,4064
9498821,8439761815,583,0,21000.0,21000.0,0.6181474480151229,107000.0,1058
5749481,1859263561,59,1,18000.0,18000.0,0.7090909090909091,78000.0,55
16314590,6289291238,351,1,17000.0,17000.0,0.7725490196078432,300000.0,765
16181535,3328895182,1065,0,14000.0,14000.0,0.7048872180451128,201000.0,1596
7996363,608775792,9083,1,15000.0,15000.0,0.5344528083381587,295000.0,1727
12718123,18517910317,4931,1,18000.0,18000.0,0.6780021253985122,139000.0,941
12917733,3306279644,1561,0,30000.0,30000.0,0.386052303860523,199000.0,803
10353031,1137462744,3484,0,44666.0,44666.0,0.6144578313253012,108200.0,415
19489973,14199511579,9812,0,35000.0,35000.0,0.6633338796918538,300000.0,6101
1440282,9557150131,9012,1,31000.0,31000.0,0.7693950177935943,300000.0,5620
7171715,18429079,7396,1,3333.0,3333.0,0.26146151708808,285000.0,10797
11888053,293979554,1339,1,15000.0,15000.0,0.5649171270718232,300000.0,724
11539214,2809602387,4250,0,22000.0,22000.0,0.7420611144397843,105000.0,3338
15632472,6733429975,2685,0,37333.0,37333.0,0.7859907120743034,219000.0,5168
13134,15927889062,11897,1,17000.0,17000.0,0.7063555913113435,84000.0,1243
6475477,1876876975,3878,0,28000.0,28000.0,0.757725587144623,133400.0,809
3811459,513854979,1365,1,53500.0,53500.0,0.6018957345971564,74000.0,211
7051394,8332796972,10257,1,17250.0,17250.0,0.8396135265700483,257000.0,5175
12847787,23513695838,2347,1,42000.0,42000.0,0.723846653671215,300000.0,1539
15668208,25053392100,1424,1,3666.0,3666.0,0.8188874514877102,203000.0,773
12917733,3597424300,10454,1,18000.0,18000.0,0.386052303860523,199000.0,803
11815631,31572449420,5502,1,26000.0,26000.0,0.6476449275362319,300000.0,2208
13643556,14467391530,10534,0,27000.0,27000.0,0.6755181347150259,70000.0,1544
8994317,41482934428,1199,1,19000.0,19000.0,0.6875,178000.0,432
8742163,2769457045,612,1,9000.0,9000.0,0.7918622848200313,55750.0,639
16189766,4343948371,5550,1,56000.0,56000.0,0.6,161600.0,110
3892809,343897072,5854,0,44000.0,44000.0,0.6817538896746818,300000.0,2828
4980312,138514,2063,0,16000.0,16000.0,0.7638819409704852,300000.0,1999
12213160,1481101114,2618,0,27333.0,27333.0,0.724376731301939,131000.0,722
15956793,19225005954,2241,1,26333.0,26333.0,0.6728682170542636,300000.0,645
11412125,25734381802,1660,1,100000.0,100000.0,0.663617354939885,279000.0,3826
20574764,1285901179,5141,1,10000.0,10000.0,0.7251461988304093,262000.0,1197
10379395,43559119611,8712,0,1000.0,1000.0,0.3333333333333333,39000.0,33
9187517,22095506461,6108,1,40000.0,40000.0,0.664,300000.0,750
9187517,14943737600,6133,1,20000.0,20000.0,0.664,300000.0,750
10616781,18103362500,6747,1,31750.0,31750.0,0.5679939894815927,293000.0,2662
10984198,31925749501,4103,1,15000.0,15000.0,0.6963855421686747,84000.0,415
3504999,397993,6087,0,36000.0,36000.0,0.65,76000.0,40
7171715,127056458,5847,0,0.0,0.0,0.26146151708808,285000.0,10797
10223055,425638484,9285,1,300000.0,300000.0,0.591793041926851,300000.0,5605
9339963,458040958,3377,1,26000.0,26000.0,0.7139565503620803,300000.0,3038
1864702,4240954441,1873,1,26000.0,26000.0,0.6781940441882806,120000.0,4164
20141146,8721193962,9882,0,17000.0,17000.0,0.7666666666666667,41500.0,60
19489973,20601190360,1769,1,11000.0,11000.0,0.6633338796918538,300000.0,6101
11815631,32080857878,2797,1,4333.0,4333.0,0.6476449275362319,300000.0,2208
3098296,51467744682,2668,1,70000.0,70000.0,0.6875,109000.0,752
5401739,18423585336,852,0,15000.0,15000.0,0.6780607685433423,300000.0,4476
8552051,2757344987,5614,0,5000.0,5000.0,0.6247216035634744,300000.0,2694
3824269,4165572021,411,1,17000.0,17000.0,0.693184461502675,128000.0,4299
11445527,2908182398,725,1,17000.0,17000.0,0.5705426356589147,133000.0,645
15191905,2076346482,6942,1,80800.0,80800.0,0.6890756302521008,184500.0,1190
16159973,19336645548,1272,1,14000.0,14000.0,0.5344352617079889,300000.0,3993
8808883,21871683091,6673,1,12000.0,12000.0,0.686671862821512,110600.0,2566
5401739,15704183374,9494,0,13000.0,13000.0,0.6780607685433423,300000.0,4476
9388809,3116567351,7428,1,55250.0,55250.0,0.623719464144996,219000.0,2538
15330125,11179594130,11131,1,24750.0,24750.0,0.5167151162790697,144000.0,4128
2499940,1901915571,3062,1,27000.0,27000.0,0.5948406676783005,103600.0,659
11938837,7586462712,134,1,22000.0,22000.0,0.8524475524475524,97400.0,1430
4742725,992182217,6342,1,8000.0,8000.0,0.6487267473361026,300000.0,5537
15669681,12775257,8835,1,6000.0,6000.0,0.7090680100755667,70000.0,794
4421282,1194126072,2094,0,21000.0,21000.0,0.7573275862068966,143000.0,6960
7958727,195844374,8653,1,6000.0,6000.0,0.6535433070866141,128000.0,381
19581779,18643124700,2873,1,33667.0,33667.0,0.7008689839572193,190800.0,2992
10715387,760540,493,1,15000.0,15000.0,0.65,37000.0,40
7586958,12281429374,6262,1,58000.0,58000.0,0.6873156342182891,199000.0,339
19160349,1312915652,4026,0,68000.0,68000.0,0.5892857142857143,153600.0,504
7074305,392643986,3926,0,11000.0,11000.0,0.6468253968253969,73000.0,252
3180340,9616873602,1247,1,10000.0,10000.0,0.7318652849740933,90600.0,772
6610089,4422620662,8940,1,68000.0,68000.0,0.6986915217780965,300000.0,5579
1707189,4374874268,6726,1,62500.0,62500.0,0.5458715596330275,300000.0,654
20311084,1126686210,5627,1,45000.0,45000.0,0.6410256410256411,300000.0,156
13126869,1108565693,6917,1,24000.0,24000.0,0.6700111482720178,87000.0,897
2724232,4727181440,7855,1,24000.0,24000.0,0.7570298769771528,70000.0,2276
19848230,215608923,1114,0,17000.0,17000.0,0.7211238293444329,160000.0,961
1864702,23513721766,1054,1,19000.0,19000.0,0.6781940441882806,120000.0,4164
15441391,36870619481,4258,0,26000.0,26000.0,0.6327193932827736,300000.0,6461
18122922,6110440905,7217,1,37750.0,37750.0,0.7080803992985296,210000.0,7413
2265761,2356085870,3998,0,34000.0,34000.0,0.6134259259259259,103000.0,864
1283420,3346178795,8663,0,51000.0,51000.0,0.8287854467629748,246000.0,7476
4357812,16686748681,9231,1,24000.0,24000.0,0.5833165829145729,300000.0,4975
12464832,624105071,8346,0,51000.0,51000.0,0.6175115207373272,106000.0,217
16624907,20139296676,3713,1,23000.0,23000.0,0.6833333333333333,47000.0,300
16213191,6816292625,2992,0,17666.0,17666.0,0.6656217345872518,168400.0,1914
18804064,4011862780,2840,0,48000.0,48000.0,0.7170006910850034,300000.0,2894
11337066,58643176923,11185,0,50000.0,50000.0,0.6093394077448747,248000.0,878
11412125,8126838089,4153,1,27000.0,27000.0,0.663617354939885,279000.0,3826
9418512,40436510865,89,0,20000.0,20000.0,0.6088693017490704,300000.0,7261
5541659,3387071308,10469,1,27000.0,27000.0,0.5229276895943563,300000.0,1134
7533242,600709626,2224,0,24666.0,24666.0,0.7417061611374408,107000.0,2532
8238995,286712992,10084,0,34750.0,34750.0,0.6376811594202898,72000.0,207
8858084,447542745,1239,1,20000.0,20000.0,0.7117903930131004,128600.0,229
18804064,2528884,2297,1,34750.0,34750.0,0.7170006910850034,300000.0,2894
11945677,124095,2065,0,18000.0,18000.0,0.5060975609756098,88000.0,164
2722402,1012338242,1152,1,20000.0,20000.0,0.7358653431160984,138000.0,2317
17098229,30526419575,6477,0,29000.0,29000.0,0.41003671970624234,200000.0,817
13550278,2113369328,285,0,16000.0,16000.0,0.6129848229342327,54000.0,1186
7171715,101853077,9665,0,0.0,0.0,0.26146151708808,285000.0,10797
9481696,81522035,7951,1,20000.0,20000.0,0.7534246575342466,71200.0,584
19723592,4321422236,6398,1,15000.0,15000.0,0.6409036860879905,67000.0,841
7250625,7882447232,494,1,18000.0,18000.0,0.736328125,300000.0,512
2393889,17540973534,6904,1,43000.0,43000.0,0.6975806451612904,231000.0,1984
3972985,2076463299,172,1,25000.0,25000.0,0.7959667852906287,81600.0,1686
14701077,3555758930,6185,1,26000.0,26000.0,0.8181049069373942,300000.0,1182
14904859,608285,6878,1,19000.0,19000.0,0.5,34000.0,30
9373844,4586293936,1145,1,11000.0,11000.0,0.6939890710382514,300000.0,1098
2721338,6788320299,9721,1,24000.0,24000.0,0.6773333333333333,219000.0,1125
18789336,21811924930,7592,0,1750.0,1750.0,0.31166107382550334,262750.0,2384
9148339,11528532255,8448,0,12000.0,12000.0,0.4117647058823529,29000.0,17
5541659,8364738060,917,1,22000.0,22000.0,0.5229276895943563,300000.0,1134
5909033,16137122,1156,0,17000.0,17000.0,0.5714285714285714,36000.0,49
2121898,4188968611,3109,0,36333.0,36333.0,0.5933806146572104,278000.0,1269
2121898,4189663750,495,1,17000.0,17000.0,0.5933806146572104,278000.0,1269
7063331,13691710874,5691,0,21000.0,21000.0,0.6349693251533742,175000.0,1304
2724232,5070547214,2995,1,16667.0,16667.0,0.7570298769771528,70000.0,2276
7171715,15935464,10161,0,1000.0,1000.0,0.26146151708808,285000.0,10797
3824269,9336783180,10010,1,41500.0,41500.0,0.693184461502675,128000.0,4299
24418,10449089093,6259,0,25000.0,25000.0,0.6902753461722108,122200.0,6283
11468474,46357617114,3642,0,23000.0,23000.0,0.4738330975954738,134000.0,707
4401867,14440450709,390,1,40000.0,40000.0,0.7375231053604436,64000.0,541
15815467,15291640254,3,1,21000.0,21000.0,0.727816091954023,300000.0,2175
1440282,3957432587,698,1,8000.0,8000.0,0.7693950177935943,300000.0,5620
13149581,3288823281,6893,1,45000.0,45000.0,0.6327523307661127,229750.0,2467
15963574,191252886,4569,1,30000.0,30000.0,0.716485321289263,69000.0,4871
4319902,409396,4120,0,15000.0,15000.0,0.5841584158415841,52750.0,101
2121898,850981685,9600,0,33000.0,33000.0,0.5933806146572104,278000.0,1269
7594484,4047050523,2218,1,15000.0,15000.0,0.6096590909090909,119200.0,1760
15441391,10841455884,2004,1,46750.0,46750.0,0.6327193932827736,300000.0,6461
13475643,3784236753,8840,1,5000.0,5000.0,0.8794489092996556,300000.0,871
6270786,367667553,288,1,16000.0,16000.0,0.7653429602888087,61000.0,277
15622198,492948449,11208,0,53000.0,53000.0,0.7020311933260791,300000.0,5514
3838215,13670061399,2622,1,22000.0,22000.0,0.7570604761200651,300000.0,6763
19489973,20529179722,517,1,19000.0,19000.0,0.6633338796918538,300000.0,6101
5986081,462631221,3983,1,23000.0,23000.0,0.6012009890498057,300000.0,2831
3972985,1392627851,3066,1,35000.0,35000.0,0.7959667852906287,81600.0,1686
2722402,17627031,521,0,17000.0,17000.0,0.7358653431160984,138000.0,2317
9339963,4589349096,2934,1,92000.0,92000.0,0.7139565503620803,300000.0,3038
7594484,7359455894,1931,0,24666.0,24666.0,0.6096590909090909,119200.0,1760
18804064,1793491097,2958,1,17333.0,17333.0,0.7170006910850034,300000.0,2894
13674276,260258752,4367,0,26000.0,26000.0,0.7692743764172335,97000.0,1764
20787321,24704433486,6875,1,39500.0,39500.0,0.746586564718733,128800.0,1831
9232263,4516710421,4105,1,14000.0,14000.0,0.6126126126126126,210000.0,777
20472541,46550343479,4040,0,47000.0,47000.0,0.46551724137931033,105000.0,348
11861804,1274504884,12083,1,18000.0,18000.0,0.6339869281045751,67000.0,153
19299125,1397132097,6766,1,30500.0,30500.0,0.6993432254925809,92000.0,4111
9322612,253283760,470,1,13000.0,13000.0,0.7205882352941176,65000.0,136
4678177,92282257,1030,1,19000.0,19000.0,0.6829268292682927,113000.0,82
6610089,2746264,6318,0,49000.0,49000.0,0.6986915217780965,300000.0,5579
12571386,516329216,4725,1,16000.0,16000.0,0.8235294117647058,89000.0,323
14701077,1016680718,2134,1,26667.0,26667.0,0.8181049069373942,300000.0,1182
19444654,1406188184,4338,1,6000.0,6000.0,0.5694189602446483,99000.0,4905
3233182,98128429,259,0,17000.0,17000.0,0.6758589511754068,300000.0,4424
18759752,1552559065,6602,1,1250.0,1250.0,0.6,86000.0,155
4357812,16062221922,12099,1,20000.0,20000.0,0.5833165829145729,300000.0,4975
14255025,367771891,4678,1,3000.0,3000.0,0.6318840579710145,58000.0,345
5923971,1623543885,4975,1,22000.0,22000.0,0.6686798964624676,300000.0,1159
14854759,664140,1009,0,19000.0,19000.0,0.7035175879396985,43000.0,199
5452162,3365461075,5581,1,9000.0,9000.0,0.5546218487394958,99000.0,238
16443338,280151057,638,0,23000.0,23000.0,0.46464646464646464,300000.0,198
4324252,1832611208,4624,0,4000.0,4000.0,0.7053291536050157,180000.0,1914
14701077,718851707,6891,0,29750.0,29750.0,0.8181049069373942,300000.0,1182
5587504,6659194804,11978,1,16000.0,16000.0,0.8375634517766497,103000.0,2561
9418512,38624467382,6291,0,28000.0,28000.0,0.6088693017490704,300000.0,7261
14789941,585270,4492,0,12667.0,12667.0,0.2608695652173913,80000.0,46
9484888,3762886751,319,1,15000.0,15000.0,0.7554585152838428,300000.0,1374
6857368,6282236731,6789,0,0.0,0.0,0.5758032128514057,77000.0,1992
3920956,878318004,12080,1,18000.0,18000.0,0.698038241867395,249800.0,4027
13832598,1559516999,7493,0,40250.0,40250.0,0.55,125000.0,380
1282581,9256494174,1335,1,16000.0,16000.0,0.8059282996194672,300000.0,4993
9678259,1189907416,5570,1,20000.0,20000.0,0.6776750330250991,108000.0,1514
4037741,1018196779,6639,1,27250.0,27250.0,0.6913155631986242,189000.0,1163
5803884,11002877383,212,1,17000.0,17000.0,0.53,59000.0,100
18600822,21678786256,5713,1,19000.0,19000.0,0.9212941716383662,300000.0,4358
1440282,13701880581,8208,1,24000.0,24000.0,0.7693950177935943,300000.0,5620
9418512,401415616,130,0,12000.0,12000.0,0.6088693017490704,300000.0,7261
2034673,31334710402,4228,1,5000.0,5000.0,0.7252173913043478,127400.0,575
20787321,33316516549,5286,1,25000.0,25000.0,0.746586564718733,128800.0,1831
14594709,206315,5050,0,41000.0,41000.0,0.5384615384615384,66000.0,52
3228511,2584128984,6611,0,37750.0,37750.0,0.8472958642629904,109000.0,943
12644586,19057677305,4727,0,18000.0,18000.0,0.5761589403973509,100000.0,302
2121898,4181069823,5876,1,56000.0,56000.0,0.5933806146572104,278000.0,1269
19444654,2864332459,1482,1,12000.0,12000.0,0.5694189602446483,99000.0,4905
3233182,2070320937,1525,1,2666.0,2666.0,0.6758589511754068,300000.0,4424
3824269,5054494847,6395,1,26666.0,26666.0,0.693184461502675,128000.0,4299
3233182,3955447315,10370,1,15000.0,15000.0,0.6758589511754068,300000.0,4424
12440162,11307956734,1191,1,16000.0,16000.0,0.7091146969036197,137000.0,2293
4663746,20013211041,6414,1,16000.0,16000.0,0.7889349256641481,90400.0,4103
7723583,6828510051,7897,1,25000.0,25000.0,0.5870786516853933,64000.0,356
16537938,23347665135,2371,1,2000.0,2000.0,0.7290291024700416,300000.0,4089
18187337,16035574653,477,1,18000.0,18000.0,0.46846846846846846,300000.0,777
8558315,4959079559,7394,1,50750.0,50750.0,0.7086167800453514,110000.0,1764
11609977,17209898197,1935,1,22666.0,22666.0,0.7042857142857143,300000.0,700
19008787,9410967613,7160,1,100400.0,100400.0,0.421875,100400.0,192
8389134,82280745,6595,1,31250.0,31250.0,0.7275092936802974,110000.0,2690
15815467,11800016382,6252,0,15000.0,15000.0,0.727816091954023,300000.0,2175
5941252,187868,2065,0,17000.0,17000.0,0.6867816091954023,207000.0,696
1283420,9481159637,1442,1,22333.0,22333.0,0.8287854467629748,246000.0,7476
7074305,2581194807,4118,0,15000.0,15000.0,0.6468253968253969,73000.0,252
9335227,257443057,1389,0,15000.0,15000.0,0.6731301939058172,89000.0,361
13475643,9938052626,9550,1,11000.0,11000.0,0.8794489092996556,300000.0,871
18472063,171867,3363,0,28333.0,28333.0,0.5434782608695652,224000.0,184
15375317,968894505,4103,1,10000.0,10000.0,0.7531806615776081,98000.0,393
1440282,15811589311,9176,0,5000.0,5000.0,0.7693950177935943,300000.0,5620
1533993,26621411689,853,0,42000.0,42000.0,0.7035110533159948,94000.0,769
2121898,3926404132,4297,1,34000.0,34000.0,0.5933806146572104,278000.0,1269
18361222,451889048,9569,1,4000.0,4000.0,0.6696428571428571,42000.0,336
2146814,579009,9008,0,32000.0,32000.0,0.2857142857142857,43000.0,14
1283420,16571791595,9367,1,28000.0,28000.0,0.8287854467629748,246000.0,7476
3550735,6277854569,5444,1,6000.0,6000.0,0.8093023255813954,121000.0,430
10215645,427909616,3632,1,9000.0,9000.0,0.6717791411042945,94000.0,326
3233182,2052276284,6727,1,18000.0,18000.0,0.6758589511754068,300000.0,4424
9970282,1720960936,2,0,29750.0,29750.0,0.8217213114754098,88600.0,976
15018962,858600896,10421,0,18000.0,18000.0,0.4807692307692308,99000.0,104
3838215,14268010658,125,1,20000.0,20000.0,0.7570604761200651,300000.0,6763
19489973,35302480980,11604,1,23000.0,23000.0,0.6633338796918538,300000.0,6101
7635465,5688362931,4406,1,8000.0,8000.0,0.8115246098439376,154000.0,833
18802864,40283547605,6880,0,20250.0,20250.0,0.49130434782608695,52750.0,230
20566119,0,7900,1,,,0.754601226993865,56250.0,489
16749302,13463658165,6145,1,55000.0,55000.0,0.7241051631295534,120000.0,3157
15961123,777956939,9522,1,10000.0,10000.0,0.7800829875518672,63750.0,964
19489973,15106580884,6189,1,57000.0,57000.0,0.6633338796918538,300000.0,6101
9484888,2190979124,384,0,17000.0,17000.0,0.7554585152838428,300000.0,1374
9063293,25148203982,11133,1,43500.0,43500.0,0.7727580754461261,214000.0,4427
15894154,7597161270,6471,1,22000.0,22000.0,0.6879356568364611,64000.0,1865
5397974,1102159627,2644,1,6000.0,6000.0,0.6996521066872826,300000.0,2587
4298473,13041763302,4946,1,30000.0,30000.0,0.6140870754501938,300000.0,4387
15963574,3526958079,619,1,18000.0,18000.0,0.716485321289263,69000.0,4871
14760959,1708531427,6499,0,37000.0,37000.0,0.35316336166194523,156000.0,1059
15330125,10964803499,10361,0,5000.0,5000.0,0.5167151162790697,144000.0,4128
3920956,2509341690,4560,1,32000.0,32000.0,0.698038241867395,249800.0,4027
19396920,2322296561,434,1,5000.0,5000.0,0.5456919060052219,300000.0,383
18600822,21231364600,9948,1,7000.0,7000.0,0.9212941716383662,300000.0,4358
10223055,1305039425,9356,0,16000.0,16000.0,0.591793041926851,300000.0,5605
141455,2318136519,1476,1,4333.0,4333.0,0.691832229580574,95800.0,2265
20365261,429151459,10421,0,18000.0,18000.0,0.5515695067264574,112000.0,446
13134,16321521671,12256,1,18000.0,18000.0,0.7063555913113435,84000.0,1243
1440282,17882215808,5904,0,16000.0,16000.0,0.7693950177935943,300000.0,5620
13269315,823167818,6478,1,28000.0,28000.0,0.5233644859813084,47250.0,107
975595,2729654,2657,1,29000.0,29000.0,0.6105971404541631,116400.0,1189
18804064,68085111,7493,0,84800.0,84800.0,0.7170006910850034,300000.0,2894
141455,1344535399,6789,1,39250.0,39250.0,0.691832229580574,95800.0,2265
10184658,0,5650,0,,,0.5454545454545454,39000.0,11
10453144,1619346248,5247,0,20000.0,20000.0,0.38461538461538464,300000.0,312
16326027,4874147667,2690,0,14667.0,14667.0,0.5983606557377049,210000.0,2318
19489973,38430255143,9454,0,16000.0,16000.0,0.6633338796918538,300000.0,6101
19340747,4387151336,446,1,15000.0,15000.0,0.6469673405909798,63750.0,643
8843234,7735396615,3797,1,14000.0,14000.0,0.7433188315724052,97000.0,1609
15622198,229789239,5221,1,60000.0,60000.0,0.7020311933260791,300000.0,5514
9388809,6661466588,4768,1,37000.0,37000.0,0.623719464144996,219000.0,2538
15963574,16768185639,6856,1,28250.0,28250.0,0.716485321289263,69000.0,4871
13097961,17743503163,5335,0,39000.0,39000.0,0.7243243243243244,51000.0,185
14162518,3706803485,1378,1,9000.0,9000.0,0.7721518987341772,186000.0,553
11815631,9485570958,9095,0,8000.0,8000.0,0.6476449275362319,300000.0,2208
14960881,2716071,12014,1,15000.0,15000.0,0.5084745762711864,76000.0,59
12723408,40770716493,3150,0,22000.0,22000.0,0.7176664832140892,300000.0,1817
6491507,1140619345,11929,1,15000.0,15000.0,0.7253543307086614,116600.0,3175
5367469,8349197976,5348,0,23000.0,23000.0,0.629872794419368,102000.0,2437
16663072,1331938,83,1,21000.0,21000.0,0.6548672566371682,43666.0,226
20693956,562702223,4291,1,8000.0,8000.0,0.7844355133357691,300000.0,2737
14701077,1837484880,8957,1,12000.0,12000.0,0.8181049069373942,300000.0,1182
4222121,9875467121,2629,1,30000.0,30000.0,0.8472622478386167,88400.0,1388
11443274,1374633584,877,1,23000.0,23000.0,0.6116751269035533,142000.0,394
9063293,22125956614,3263,0,25000.0,25000.0,0.7727580754461261,214000.0,4427
7074305,1094435603,4454,0,8000.0,8000.0,0.6468253968253969,73000.0,252
14386932,491016894,8904,0,13000.0,13000.0,0.6300844205679201,300000.0,1303
4357812,16687180242,11482,1,31000.0,31000.0,0.5833165829145729,300000.0,4975
7204089,4823252517,1313,0,16000.0,16000.0,0.5223880597014925,173000.0,67
4742725,1158896849,8510,1,18000.0,18000.0,0.6487267473361026,300000.0,5537
2722402,1734346915,7943,1,29000.0,29000.0,0.7358653431160984,138000.0,2317
16159973,11256606683,5451,1,16000.0,16000.0,0.5344352617079889,300000.0,3993
4421282,12353974388,4253,1,15000.0,15000.0,0.7573275862068966,143000.0,6960
19843227,349170693,750,1,18000.0,18000.0,0.7464285714285714,95000.0,280
4734982,567156092,6766,1,13000.0,13000.0,0.6622222222222223,277000.0,900
13288121,698770155,2377,1,28667.0,28667.0,0.6112185686653772,300000.0,1034
16569089,801092007,4458,1,4000.0,4000.0,0.6557971014492754,268000.0,276
2273870,2576861743,9531,1,46000.0,46000.0,0.710455764075067,176000.0,373
4525555,647525,2594,0,24333.0,24333.0,0.3333333333333333,61000.0,30
6413607,1038655440,3147,1,29000.0,29000.0,0.6873436718359179,129000.0,1999
8887699,10752759657,11358,1,17000.0,17000.0,0.6839622641509434,72000.0,212
4022163,2305179182,13360,1,37000.0,37000.0,0.6927592954990215,178000.0,511
5401739,15704750428,1074,1,17000.0,17000.0,0.6780607685433423,300000.0,4476
9589703,1391258880,7892,0,22000.0,22000.0,0.2891566265060241,300000.0,83
4980312,1961017787,6868,0,23500.0,23500.0,0.7638819409704852,300000.0,1999
19294093,417530,2595,1,7666.0,7666.0,0.5333333333333333,33500.0,30
13550278,101540731,488,0,18000.0,18000.0,0.6129848229342327,54000.0,1186
13298911,22891567203,1288,0,20000.0,20000.0,0.7748815165876777,82000.0,422
1024273,5425452758,2175,1,2333.0,2333.0,0.7263843648208469,160000.0,614
15622198,785371711,4972,1,18000.0,18000.0,0.7020311933260791,300000.0,5514
16616604,1542892766,5971,0,33000.0,33000.0,0.5431235431235432,141000.0,1287
15088337,0,5833,1,,,0.6370370370370371,50000.0,135
11899332,546197684,5656,1,6000.0,6000.0,0.6830065359477124,63000.0,1530
18122922,6101984958,510,1,20000.0,20000.0,0.7080803992985296,210000.0,7413
13426135,1230116458,1147,1,16000.0,16000.0,0.6982543640897756,71000.0,802
4498487,5433975782,1129,1,18000.0,18000.0,0.7012378721980596,300000.0,2989
9011935,3228169223,6630,0,31250.0,31250.0,0.7197231833910035,221000.0,2023
9521869,27551740399,7381,1,32000.0,32000.0,0.696360153256705,245000.0,2088
24418,10448965609,9839,1,46000.0,46000.0,0.6902753461722108,122200.0,6283
15441391,31453555061,2750,0,300000.0,300000.0,0.6327193932827736,300000.0,6461
5397974,1092735890,6661,1,14000.0,14000.0,0.6996521066872826,300000.0,2587
7610997,647110819,3852,0,23000.0,23000.0,0.6902654867256637,76000.0,452
5768827,279488143,1233,0,18000.0,18000.0,0.7222222222222222,58250.0,180
13288121,165883939,153,1,25000.0,25000.0,0.6112185686653772,300000.0,1034
19489973,19243261158,266,1,18000.0,18000.0,0.6633338796918538,300000.0,6101
18194237,4305078026,6895,1,31750.0,31750.0,0.7281553398058253,51000.0,103
7166099,1157084730,5038,0,29000.0,29000.0,0.6417704011065007,276000.0,723
2475583,11255655237,10604,1,20000.0,20000.0,0.7141301388510755,210000.0,3673
6610089,5968101502,6602,1,38750.0,38750.0,0.6986915217780965,300000.0,5579
5986081,74301242377,8630,1,30000.0,30000.0,0.6012009890498057,300000.0,2831
6610089,6201304413,8531,0,58000.0,58000.0,0.6986915217780965,300000.0,5579
4357812,16766389324,11960,0,21000.0,21000.0,0.5833165829145729,300000.0,4975
